Damien Rice_Lisa Hannigan - 9 Crimes
Mark Isham - Adam's Plan
Zara Larsson - Ain't My Fault
Cage the Elephant - Ain't No Rest for the Wicked
Enya - Amarantine
Rupert Gregson Williams - Amazons of Themyscira
Taylor Swift - Back to December
Alexandre Desplat - Battlefield
Steve Jablonsky - Battlefield
Blake Neely - Because I Liked It
Steve Jablonsky - Best Thing That Ever Happened
Porcelain Raft - Big Sur
Mark Isham - Bob at the Repair Shop
John Dreamer - Brotherhood
Steve Jablonsky - Brothers
Taylor Swift - Call It What You Want
Henry Jackman - Cap's Promise
Steve Jablonsky - Cogman Sings
Vlen - Cold Blood
Amy Stroup - Curious Heart
Amy Stroup - Dark Runs Out
The Kicks - Devil's Got A Hold
Marco Beltrami - Don't Be What They Made You
Sigrid - Dynamite
Taylor Swift - Enchanted
Adrian Younge_Ali Shaheed Muhammad - End Theme
Blake Neely - Everyone Left
Daft Punk - Father and Son
Johnny Cash - Father And Son
Andrew Kawczynski - Firmware Update
Beck - Fix Me
Creedence Clearwater Revival - Fortunate Son
BANNERS - Ghosts
Steve Jablonsky - Half Shell
Hans Zimmer
Hans Zimmer
Pharrell Williams - Happy
Johnny Cash - Heart Of Gold
RY X - Heartbreak
Mariah Carey - Hero
Banners - Holy Ground
Steve Jablonsky - Honor To The End
Blake Neely - How Do You Lie to Me
John Ottman - How Was She#
John Ottman - I Found Them
John Ottman - I Have Faith in You (Goodbyes)
Ed Sheeran - I See Fire
ConfidentialMX_Becky Hanson - I Started a Joke
Mariah Carey - I Still Believe
Florian Bur - I'm Happy
C_line Dion - Immortality
Amy Stroup - In The Shadows
Aron Wright - In the Sun
Henry Jackman - Into the Jungle
Mark Isham - Introduction
Hans Zimmer_Junkie XL - Is She with You
Dana Glover - It Is You(I Have Loved)
Steve Jablonsky - Izzy
Mark Isham - Jumping through the Forest
Tyler Bates - Just in Time
Luke Sital Singh - Killing Me
Kevin Gates - Know Better
Alt J - Left Hand Free
The Score - Legend
Idina Menzel - Let It Go
Tyler Bates - Lewis Gets the Boot
Florian Bur - Life goes on
Blake Neely - Light Inside You
Rupert Gregson Williams - Lightning Strikes
Hozier - Like Real People Do
Brian Tyler - Lokasenna
Tyler Bates - Made an Enemy
Marco Beltrami - Main Titles
Steve Jablonsky - Matrix Of Leadership
Grimes - Medieval Warfare
Steve Jablonsky - Merlin's Staff
David Hirschfelder - Month of the Cat
Florian Bur - My World
Brian Tyler - New Beginnings
Taylor Swift - New Year's Day
Rupert Gregson Williams - No Man's Land
Tyler Bates - No More War to Fight
Thomas Bergersen - Ocean Princess
Enya - Only Time
Vince Staples_Yugen Blakrok - Opps
Daft Punk - Overture
The Weeknd_Kendrick Lamar - Pray For Me
Steve Jablonsky - Precious Cargo
Mark Isham - Preparation
Steve Jablonsky - Prime
James Newton Howard - Prologue  Parallax Unbound
MILCK - Quiet
Tyler Bates - Quiet Reflection
Andrew Lockington - Rampage
Tyler Bates - Rampage
Beyonce - Rise Up
Steve Jablonsky - Sacrifice
Mark Isham - Second Phone Call
Junkie XL - Seeking Endurance
Blake Neely - Shutting it Down
Adele - Skyfall
Blake Neely - So It Begins
Bishop Briggs_Cold War Kids - So Tied Up
Daft Punk - Solar Sailer
Norman Greenbaum - Spirit In The Sky
Action Bronson_Mark Ronson_Dan Auerbach - Standing In the Rain
Banners - Start a Riot (Dave Edwards Remix)
Spencer Lee - Still I Fly
Aimee Mann - That's How I Knew This Story Would Break My Heart
Mark Isham - The Dream
Michael Giacchino - The Ecstasy of the Bold
Steve Jablonsky - The Fight Will Be Your Own
C_line Dion - The Power Of Love
Tyler Bates - The Punisher Main Title
Tyler Bates - The Runaround
Mariah Carey - The Star
Adrian Younge_Ali Shaheed Muhammad - Theme
Brian Tyler - Thor The Dark World
Charlie Puth - Through It All
Armon Jay - To Be Honest
Steve Jablonsky - Turtle Power
Marco Beltrami - Up to Eden
Isaac Hayes - Walk On By
Rupert Gregson Williams - We Are All To Blame
USA For Africa - We Are The World
Taylor Swift - Welcome To New York
Diplo_French Montana_Lil Pump_Zhavia Ward - Welcome to the Party
C_line Dion - When I Need You
Amy Stroup - With WIngs
ScHoolboy Q_2 Chainz_Saudin - X
Steve Jablonsky - Your Creators Want You Back
Florian Bur - Your Day
